id,id2,oldid,vcfid,A,state,gencoveid,projid
721-2022,721-2022,721-2022,721-2022,0.582103,TX,19916eaf-a3b0-4d98-8c5e-47d1a39d7e57,67b9c7e7-7c6a-4cca-b395-13add823baed
T2-2022,T2-2022,T2-2022,T2-2022,0.582904,TX,34480416-4a3e-4441-93d2-d59ee92d809c,67b9c7e7-7c6a-4cca-b395-13add823baed
D2-2021,D2-2021,D2-2021,D2-2021,0.584454,TX,cd2d3309-7480-48b3-85c7-e0021d5b88ae,67b9c7e7-7c6a-4cca-b395-13add823baed
435-2022,435-2022,435-2022,435-2022,0.584682,TX,b45d67b3-267b-42b3-bd97-91b8a961833c,67b9c7e7-7c6a-4cca-b395-13add823baed
721-2021,721-2021,721-2021,721-2021,0.584812,TX,c4ad4697-5ece-44a2-b1e7-05533edb5f2a,67b9c7e7-7c6a-4cca-b395-13add823baed
435-2016,435-2016,435-2016,435-2016,0.58685,TX,6f4b07b2-e4c4-47fd-b9fa-ad575b75a095,67b9c7e7-7c6a-4cca-b395-13add823baed
T1-2022,T1-2022,T1-2022,T1-2022,0.587282,TX,c664f301-41e0-4792-80cc-7a1b0a465c85,67b9c7e7-7c6a-4cca-b395-13add823baed
D6-2021,D6-2021,D6-2021,D6-2021,0.590903,TX,6074cca9-b811-46ad-9db6-ed025e463778,67b9c7e7-7c6a-4cca-b395-13add823baed
357-2022,357-2022,357-2022,357-2022,0.595571,TX,883ae003-e219-404c-8982-fc8392512c83,67b9c7e7-7c6a-4cca-b395-13add823baed
60-2022,60-2022,60-2022,60-2022,0.600406,TX,44ac2c0a-6d8f-473b-add2-643dd705682b,67b9c7e7-7c6a-4cca-b395-13add823baed
703-2022,703-2022,703-2022,703-2022,0.600655,TX,0b846ded-34f9-4429-9a02-30036a7a8e6a,67b9c7e7-7c6a-4cca-b395-13add823baed
383-2021,383-2021,383-2021,383-2021,0.604345,TX,610e0a0c-cccb-4040-8260-3c3a672236ca,67b9c7e7-7c6a-4cca-b395-13add823baed
704-2021,704-2021,704-2021,704-2021,0.606304,TX,c751beb3-d8af-4e00-83bb-ff5d7d66656a,67b9c7e7-7c6a-4cca-b395-13add823baed
95-2021,95-2021,95-2021,95-2021,0.606844,TX,87434fdd-871f-4cbf-9ca2-9ab57aff47d8,67b9c7e7-7c6a-4cca-b395-13add823baed
394-2021,394-2021,394-2021,394-2021,0.607502,TX,93be9f3f-313a-4390-b4b4-75891962035d,67b9c7e7-7c6a-4cca-b395-13add823baed
379-2021,379-2021,379-2021,379-2021,0.610384,TX,c60f4e0c-b878-42ae-8aed-99b1d2ae66e1,67b9c7e7-7c6a-4cca-b395-13add823baed
362-2021,362-2021,362-2021,362-2021,0.613175,TX,0c96d701-7009-4413-8768-8c18847d65af,67b9c7e7-7c6a-4cca-b395-13add823baed
428-2016,428-2016,428-2016,428-2016,0.613842,TX,0a9da541-ca21-44ff-8f5b-8abcc0d565c5,67b9c7e7-7c6a-4cca-b395-13add823baed
D7-2021,D7-2021,D7-2021,D7-2021,0.616992,TX,a006e0cb-3b51-431a-ac27-819eb76d1d6b,67b9c7e7-7c6a-4cca-b395-13add823baed
435-2021,435-2021,435-2021,435-2021,0.617649,TX,0a1cff70-bf40-48eb-83cf-a13a309daf8e,67b9c7e7-7c6a-4cca-b395-13add823baed
381-2022,381-2022,381-2022,381-2022,0.61898,TX,a795f581-09c9-4b93-8a62-28964e9afbce,67b9c7e7-7c6a-4cca-b395-13add823baed
379-2016,379-2016,379-2016,379-2016,0.622538,TX,9bbe4cf9-8c07-43bf-ac35-468650ab0096,67b9c7e7-7c6a-4cca-b395-13add823baed
D1-2021,D1-2021,D1-2021,D1-2021,0.62312,TX,91218e2b-f104-418a-b210-44175842464a,67b9c7e7-7c6a-4cca-b395-13add823baed
T2-2021,T2-2021,T2-2021,T2-2021,0.624482,TX,41c5308b-4a12-4fc6-9b44-6f79b7f9715f,67b9c7e7-7c6a-4cca-b395-13add823baed
407-2016,407-2016,407-2016,407-2016,0.624805,TX,0e7b6a90-245e-4c21-998f-74280f58d3cb,67b9c7e7-7c6a-4cca-b395-13add823baed
379-2022,379-2022,379-2022,379-2022,0.627606,TX,268c7b70-1777-40e7-8431-083f5b3e5c26,67b9c7e7-7c6a-4cca-b395-13add823baed
381-2021,381-2021,381-2021,381-2021,0.628702,TX,d36a942e-1a01-47ff-a6aa-3e540640aae4,67b9c7e7-7c6a-4cca-b395-13add823baed
393-2016,393-2016,393-2016,393-2016,0.629443,TX,ca8acd99-17f5-4f3c-ab2c-3f8bcda19789,67b9c7e7-7c6a-4cca-b395-13add823baed
703-2021,703-2021,703-2021,703-2021,0.630231,TX,41e1f31b-e25f-4ae9-b2a8-9284f0024422,67b9c7e7-7c6a-4cca-b395-13add823baed
301-2016,301-2016,301-2016,301-2016,0.631001,TX,b3323dc8-549a-4ccc-9e40-f9bbc38025a6,67b9c7e7-7c6a-4cca-b395-13add823baed
404-2021,404-2021,404-2021,404-2021,0.631129,TX,71bc1fc6-d8ac-403b-adef-b47aa24bfa8b,67b9c7e7-7c6a-4cca-b395-13add823baed
501-2016,501-2016,501-2016,501-2016,0.632657,TX,8d1a7fe7-7081-47a1-ba6a-d0f5e56b2b58,67b9c7e7-7c6a-4cca-b395-13add823baed
T1-2021,T1-2021,T1-2021,T1-2021,0.632962,TX,52ff2af3-8d4e-4c04-a771-d7c6a75cfa2f,67b9c7e7-7c6a-4cca-b395-13add823baed
517-2022,517-2022,517-2022,517-2022,0.636017,TX,84f211b5-7135-4b7f-9a77-68d336caf0cf,67b9c7e7-7c6a-4cca-b395-13add823baed
366-2016,366-2016,366-2016,366-2016,0.636523,TX,c8ce651a-868e-4dd1-9624-3a7771dac8f5,67b9c7e7-7c6a-4cca-b395-13add823baed
517-2021,517-2021,517-2021,517-2021,0.637127,TX,ebd5a511-eb58-41d4-9311-d80d4a1a7edf,67b9c7e7-7c6a-4cca-b395-13add823baed
357-2021,357-2021,357-2021,357-2021,0.637262,TX,94f133c6-25c0-4945-820d-8d3a81907406,67b9c7e7-7c6a-4cca-b395-13add823baed
384-2022,384-2022,384-2022,384-2022,0.63846,TX,05c116f4-ccf3-4dca-9f57-46d68f7c7a13,67b9c7e7-7c6a-4cca-b395-13add823baed
704-2022,704-2022,704-2022,704-2022,0.640832,TX,188a8439-63ae-4ab5-970b-952669cc6782,67b9c7e7-7c6a-4cca-b395-13add823baed
301-2022,301-2022,301-2022,301-2022,0.644506,TX,1f475d0d-5bc9-4afd-a34f-87bf11df6ad3,67b9c7e7-7c6a-4cca-b395-13add823baed
396-2016,396-2016,396-2016,396-2016,0.645278,TX,d3eb05f2-8ff3-4bc8-8b4b-90ddce2d96fb,67b9c7e7-7c6a-4cca-b395-13add823baed
427-2021,427-2021,427-2021,427-2021,0.646422,TX,703796b4-9b53-44a4-8297-5545b26fb61d,67b9c7e7-7c6a-4cca-b395-13add823baed
60-2021,60-2021,60-2021,60-2021,0.648444,TX,d77b1fcb-c25c-40be-9524-9595b1575692,67b9c7e7-7c6a-4cca-b395-13add823baed
384-2016,384-2016,384-2016,384-2016,0.648574,TX,d30162f2-7e59-40f9-9061-49b3f30a9d36,67b9c7e7-7c6a-4cca-b395-13add823baed
D3-2021,D3-2021,D3-2021,D3-2021,0.6541,TX,0d2427a5-e45f-4518-b52a-047727041a4c,67b9c7e7-7c6a-4cca-b395-13add823baed
83-2016,83-2016,83-2016,83-2016,0.654658,TX,4c4af7bf-60c0-4840-a442-b8a553512173,67b9c7e7-7c6a-4cca-b395-13add823baed
384-2021,384-2021,384-2021,384-2021,0.65652,TX,214d4d6b-17c8-4e81-bd55-da4d54374385,67b9c7e7-7c6a-4cca-b395-13add823baed
D10-2022,D10-2022,D10-2022,D10-2022,0.657825,TX,528c8210-1e5d-400c-b845-d6346be584f4,67b9c7e7-7c6a-4cca-b395-13add823baed
427-2022,427-2022,427-2022,427-2022,0.663924,TX,0b4d0bb9-8cfc-49e8-9162-036a84366836,67b9c7e7-7c6a-4cca-b395-13add823baed
427-2016,427-2016,427-2016,427-2016,0.679116,TX,54c0b1b1-0d09-4087-83bf-ee9267e35bb1,67b9c7e7-7c6a-4cca-b395-13add823baed
301-2021,301-2021,301-2021,301-2021,0.688527,TX,f0b39944-1b0e-40eb-9be6-eece4d7fb74c,67b9c7e7-7c6a-4cca-b395-13add823baed
D5-2021,D5-2021,D5-2021,D5-2021,0.696761,TX,cc04b3bc-70a6-4b3e-8cc6-98ba2e2b936c,67b9c7e7-7c6a-4cca-b395-13add823baed
D12-2022,D12-2022,D12-2022,D12-2022,0.7277,TX,4efa8923-55b4-4416-a1c7-6a5e3a4cf27c,67b9c7e7-7c6a-4cca-b395-13add823baed
